title;jobPost
Technicians;Job Title: Conservators / Electricians / Plumbers / Carpenters - Rhodes Description: Category Employment Company: Hhotels Collection Post Date: 08-05-20 Employment Type: Seasonal Work Code: Work Category: Hotel Exeters- Rhodes Hhotels Collection (Hadjilazarou Business Group) wishes to hire
Technicians;Job Title: Conservators / Electricians / Plumbers / Carpenters - Rhodes Description: Category Employment Company: Hhotels Collection Post Date: 10-04-20 Employment Type: Seasonal Work Code: Work Category: Hotel Exeters- Rhodes Hhotels Collection (Hadjilazarou Business Group) wishes to hire
Technicians;Job Title: Construction Electricians - Distomo Boeotia Description: Category Employment Company: HR Strategy Date Posted: 08-04-21 Employment Type: Complete job code: Work Category: Engineering Technicians-Crafts Area: Our client construction is asking to hire 5 construction electricians in Distomo Boeotia. Qualifications: License to practice electrician Experience as workers in industrial constructions and medium voltage The company offers: indefinite -term contract depending on qualifications and experience stay in the area of ​​permanent employment and other project projects. Curriculum Vitaes in which you are asking to report the position you are interested in you can send or call 210 61 34 892. HRSTRATEGY HUMAN RESOURCES: Employment Consulting Company, for the needs of businesses to professionals and scientists of all cutting -edge specialties. (
Technicians;Job Title: Sales Engineer - Industrial Refrigeration Description: Category Employment Company: ICAP People Solutions Date Posted: 05-04-21 Employment Type: Full Job Code: 5487/SER/ESS/GR Work Category: Engineering House: Attica Prefecture Sales Engineer - Industrial Refrigence Sales Engineer ICAP Executive Search & Selection Part of ICAP Group, The Largest Business Services Group in South-Eastern Europe, is among the top premium consultancies in Greece. With More Than 40 Years of Experience, WE Specialize in Assessing and Recruiting Senior to Middle Level Executives Based on Our Client Needs. ICAP Executive Search, On Behalf of Its Client, Global Leading Company, is Looking for An Experienced Professional for the Position of: Sales Engineer - Industrial Refrigence (Ref. Code: 5487/SER/EESS/GR) Main Tasks: Mapping & Establiment of New Customers Groups (In Industrial Cooling Market & Sector), Active Acquisition of New Customers, Negotiation of Projects and Building Long-Term Relationships Support and Development of Direct Customers (Contractors and Refrigence Installers) Technical and Commercial-Wis. identify the customer's needs in order to challenge & create refrigeration concepts by promoting the most appropriate solutions, which results into specified projects analyze target markets and competition and estimate new opportunities support product selection & specification, appropriate solution and best practice to win projects and promote company's Technologies and Innovative Products Represent the Company and the Products at Home Shows and Trade Fairs Provide on-Site Training, Product & Commercial Presentations for our Market Partners Forecast Sales, Develop Sales Strategies/Models and Give Inputs: Engineering will be considered an asset 3 to 5 years of Experience and in Depth-Knowledge of Industrial Cooling / Refrigeration
Technicians;Job Title: Electricians / Industrial Installations Electronics Description: Category Employment Company: INTERTRADE HELLAS Post Date: 05-02-20 Employment Type: Full Job Code: EL-2019 Work Category: Engineering Technicians-Crafts Area: Municipality of Acharnes Electricians / Electronic Installations / Industrial Installations up to 40 years of age with at least 5 years of experience in manufacturing machines, license to practice, 150 kW of movement, necessary knowledge in the electrical plan and industrial automation. The company offers full employment in an environment with many opportunities for evolution.
Technicians;Job Title: Electricians / Industrial Installations Electronics Description: Category Employment Company: INTERTRADE HELLAS Post Date: 06-07-20 Employment Type: Complete Work Code: EL-2020 Work Category: Technicians-Technicians District: Prefecture of Attica Electricians / Industrial Installations Industrial installations up to 40 years of age with at least 5 years of experience in manufacturing machines, license to practice, 150 kW of movement. The knowledge in the electrical design and industrial automation is unquestionable. The company offers full employment in an environment with many opportunities for evolution.
Technicians;Job Title: Electricians / Industrial Installations Electronics Description: Category Employment Company: INTERTRADE HELLAS Post Date: 11-06-20 Employment Type: Complete Work Code: EL-2020 Work Category: Technicians-Technicians House: Attica Prefecture Electricians / Industrial Installations Electricians / Electronic Installations Industrial installations up to 40 years of age with at least 5 years of experience in manufacturing machines, license to practice, 150 kW of movement. The knowledge in the electrical design and industrial automation is unquestionable. The company offers full employment in an environment with many opportunities for evolution.
Technicians;Job Title: Electricians / Industrial Installations Electronics Description: Category Employment Company: INTERTRADE HELLAS Post Date: 14-05-20 Employment Type: Complete Work Code: EL-2020 Work Category: Technicians-Technicians House of Work: Prefecture of Attica Electricians / Industrial Installations Industrial installations up to 40 years of age with at least 5 years of experience in manufacturing machines, license to practice, 150 kW of movement. The knowledge in the electrical design and industrial automation is unquestionable. The company offers full employment in an environment with many opportunities for evolution.
Technicians;Job Title: plumber - Rhodes Description: Category Employment Company: Lindos Hotels Post Date: 04-02-21 Employment Type: Seasonal job code: Work Category: Hotel Unit Executives: Municipality of Rhodes Hydraulic - Rhodes Hydraulic - Rhodes Group Lindos HotelsGreat hosting experiences, created by the knowledge, dedication and tireless effort of our partners.For the tourist season 2021 we are looking for partners for staffing the hotel.
Technicians;Job Title: plumber - Rhodes Description: Category Employment Company: Lindos Hotels Post Date: 07-01-21 Employment Type: Seasonal Labor Code: Work Category: Hotel Unit Executives: Municipality of Rhodes Hydraulic - Rhodes Hydraulic - Rhodes Group Lindos HotelsGreat hosting experiences, created by the knowledge, dedication and tireless effort of our partners.For the tourist season 2021 we are looking for partners for staffing the hotel.
Technicians;Job Title: plumber Description: Category Employment Company: Lindos Hotels Post Date: 24-03-20 Employment Type: Seasonal Labor Code: Work Category: Hotel Unit Executives: Municipality of Rhodes Hydraulic Hydraulic in Lindos Hotels Group which are created with the knowledge, dedication and tireless effort of our partners. If you want to be part of our team, we offer you a reliable work environment with professional development prospects and continuous training opportunities near renowned professionals. With the above values ​​we look for partners for staffing our group's hotel during the 2019 tourist season.
